34,0,1,5.92848E+11,592848167735
35,0,1,6.07252E+11,607252496252
35,0,1,6.07252E+11,607252496599
36,0,1,6.17564E+11,617564478848
36,0,1,6.17564E+11,617564478590
36,0,1,6.17564E+11,617564478269
37,0,1,6.48948E+11,648947772024
37,0,1,6.48948E+11,648947771456
38,0,1,6.53656E+11,653655968059
37,0,1,6.48948E+11,648947771752
38,0,1,6.53656E+11,653655968358
36,0,1,6.17564E+11,617564478248
37,0,1,6.48948E+11,648947771453
38,0,1,6.53656E+11,653655968036
39,0,1,6.84437E+11,684436567627
39,0,1,6.84437E+11,684436567376
40,0,1,6.94905E+11,694904582748
39,0,1,6.84437E+11,684436567099
40,0,1,6.94905E+11,694904582182
40,0,1,6.94905E+11,694904582441
39,0,1,6.84437E+11,684436567085
40,0,1,6.94905E+11,694904582266
41,0,1,7.25968E+11,725967857748
41,0,1,7.25968E+11,725967857482
41,0,1,7.25968E+11,725967857201
41,0,1,7.25968E+11,725967857242
42,0,1,7.57032E+11,757032434145
42,0,1,7.57032E+11,757032433632
42,0,1,7.57032E+11,757032433900
42,0,1,7.57032E+11,757032433622
43,0,1,7.89014E+11,789014394678
43,0,1,7.89014E+11,789014394689
43,0,1,7.89014E+11,789014395163
43,0,1,7.89014E+11,789014394904
44,0,1,8.20991E+11,820990574589
44,0,1,8.20991E+11,820990574163
44,0,1,8.20991E+11,820990574160
45,0,1,8.51766E+11,851766224573
44,0,1,8.20991E+11,820990574357
45,0,1,8.51766E+11,851766224136
45,0,1,8.51766E+11,851766224333
46,0,1,8.59902E+11,859902027102
46,0,1,8.59902E+11,859902027514
46,0,1,8.59902E+11,859902027272
45,0,1,8.51766E+11,851766224122
47,0,1,8.9096E+11,890959719114
46,0,1,8.59902E+11,859902027083
47,0,1,8.9096E+11,890959718678
47,0,1,8.9096E+11,890959718691
47,0,1,8.9096E+11,890959718888
48,0,1,9.22647E+11,922646673088
48,0,1,9.22647E+11,922646672675
48,0,1,9.22647E+11,922646672848
49,0,1,9.54339E+11,954338895850
49,0,1,9.54339E+11,954338895436
49,0,1,9.54339E+11,954338895612
48,0,1,9.22647E+11,922646672622
49,0,1,9.54339E+11,954338895418
50,0,1,9.85397E+11,985396814458
50,0,1,9.85397E+11,985396814280
50,0,1,9.85397E+11,985396814248
51,0,1,1.01677E+12,1016769098429
51,0,1,1.01677E+12,1016769098191
51,0,1,1.01677E+12,1016769098016
51,0,1,1.01677E+12,1016769098020
52,0,1,1.04875E+12,1048746851333
52,0,1,1.04875E+12,1048746851087
52,0,1,1.04875E+12,1048746850927
52,0,1,1.04875E+12,1048746850901
53,0,1,9.22337E+18,9223372036854770000
53,0,1,12466668084,12466668084
53,0,1,9.22337E+18,9223372036854770000
54,0,1,75070652567,75070652567
54,0,1,75070652329,75070652329
54,0,1,75070652154,75070652154
54,0,1,75070652075,75070652075
55,0,1,1.36469E+11,136468880714
55,0,1,1.36469E+11,136468880295
55,0,1,1.36469E+11,136468880471
56,0,1,1.9969E+11,199690485304
56,0,1,1.9969E+11,199690485114
56,0,1,1.9969E+11,199690485085
57,0,1,2.61091E+11,261091429632
57,0,1,2.61091E+11,261091429420
57,0,1,2.61091E+11,261091429233
57,0,1,2.61091E+11,261091429213
58,0,1,3.06943E+11,306943282947
58,0,1,3.06943E+11,306943283159
58,0,1,3.06943E+11,306943282961
59,0,1,3.37984E+11,337983651968
59,0,1,3.37984E+11,337983651728
59,0,1,3.37984E+11,337983651572
59,0,1,3.37984E+11,337983651517
60,0,1,3.63672E+11,363671740776
60,0,1,3.63672E+11,363671740485
60,0,1,3.63672E+11,363671740353
61,0,1,3.79142E+11,379141516756
61,0,1,3.79142E+11,379141516731
60,0,1,3.63672E+11,363671740412
61,0,1,3.79142E+11,379141516706
62,0,1,4.09898E+11,409897878965
62,0,1,4.09898E+11,409897878741
62,0,1,4.09898E+11,409897878724
63,0,1,4.40342E+11,440342199036
63,0,1,4.40342E+11,440342199189
63,0,1,4.40342E+11,440342198965
62,0,1,4.09898E+11,409897878752
64,0,1,4.68914E+11,468913742711
64,0,1,4.68914E+11,468913742712
64,0,1,4.68914E+11,468913742925
65,0,1,4.87437E+11,487437017215
65,0,1,4.87437E+11,487437016897
65,0,1,4.87437E+11,487437016923
66,0,1,4.9775E+11,497750138586
66,0,1,4.9775E+11,497750138288
65,0,1,4.87437E+11,487437016967
66,0,1,4.9775E+11,497750138312
66,0,1,4.9775E+11,497750138376
67,0,1,5.23535E+11,523534958200
67,0,1,5.23535E+11,523534957840
67,0,1,5.23535E+11,523534957957
67,0,1,5.23535E+11,523534957973
68,0,1,5.53974E+11,553973653464
68,0,1,5.53974E+11,553973653356
68,0,1,5.53974E+11,553973653374
69,0,1,5.84733E+11,584733089032
69,0,1,5.84733E+11,584733088765
69,0,1,5.84733E+11,584733088780
69,0,1,5.84733E+11,584733088824
70,0,1,6.15176E+11,615175606512
70,0,1,6.15176E+11,615175606218
70,0,1,6.15176E+11,615175606303
70,0,1,6.15176E+11,615175606218
71,0,1,6.45611E+11,645610785982
71,0,1,6.45611E+11,645610785705
71,0,1,6.45611E+11,645610785742
72,0,1,6.52458E+11,652457796843
72,0,1,6.52458E+11,652457796952
72,0,1,6.52458E+11,652457796919
73,0,1,6.83489E+11,683488968940
73,0,1,6.83489E+11,683488968546
73,0,1,6.83489E+11,683488968674
73,0,1,6.83489E+11,683488968680
74,0,1,7.09192E+11,709191748970
74,0,1,7.09192E+11,709191748950
75,0,1,7.4023E+11,740230075013
75,0,1,7.4023E+11,740230074739
74,0,1,7.09192E+11,709191748859
75,0,1,7.4023E+11,740230074720
75,0,1,7.4023E+11,740230074749
76,0,1,7.71903E+11,771903161448
76,0,1,7.71903E+11,771903161150
76,0,1,7.71903E+11,771903161197
76,0,1,7.71903E+11,771903161197
77,0,1,8.02355E+11,802354940584
77,0,1,8.02355E+11,802354940643
77,0,1,8.02355E+11,802354940562
78,0,1,8.33731E+11,833731247301
78,0,1,8.33731E+11,833731247055
78,0,1,8.33731E+11,833731246987
78,0,1,8.33731E+11,833731247048
79,0,1,8.65707E+11,865707197092
79,0,1,8.65707E+11,865707196782
79,0,1,8.65707E+11,865707196831
80,0,1,8.96751E+11,896751207119
80,0,1,8.96751E+11,896751206855
80,0,1,8.96751E+11,896751206818
80,0,1,8.96751E+11,896751206837
81,0,1,9.58772E+11,958772037962
81,0,1,9.58772E+11,958772037984
81,0,1,9.58772E+11,958772038063
81,0,1,9.58772E+11,958772038218
82,0,1,1.0208E+12,1020802949782
82,0,1,1.0208E+12,1020802949419
82,0,1,1.0208E+12,1020802949456
82,0,1,1.0208E+12,1020802949623
83,0,1,1.08223E+12,1082233483596
83,0,1,1.08223E+12,1082233483284
83,0,1,1.08223E+12,1082233483232
83,0,1,1.07958E+12,1079584955446
84,0,1,44201334999,44201334999
84,0,1,44201334701,44201334701
84,0,1,44201334685,44201334685
84,0,1,44201334819,44201334819
85,0,1,1.06883E+11,106883212099
85,0,1,1.06883E+11,106883212220
85,0,1,1.06883E+11,106883212091
86,0,1,1.68909E+11,168908748214
86,0,1,1.68909E+11,168908748228
86,0,1,1.68909E+11,168908748344
87,0,1,2.29103E+11,229103299227
87,0,1,2.29103E+11,229103299025
87,0,1,2.29103E+11,229103298935
87,0,1,2.29103E+11,229103298922
88,0,1,2.91183E+11,291183086752
88,0,1,2.91183E+11,291183086549
88,0,1,2.91183E+11,291183086440
88,0,1,2.91183E+11,291183086435
89,0,1,3.52059E+11,352058570607
89,0,1,3.52059E+11,352058570281
89,0,1,3.52059E+11,352058570391
90,0,1,4.1229E+11,412289505102
90,0,1,4.1229E+11,412289504894
90,0,1,4.1229E+11,412289504786
90,0,1,4.1229E+11,412289504815
91,0,1,4.72481E+11,472481107804
91,0,1,4.72481E+11,472481107901
91,0,1,4.72481E+11,472481107951
92,0,1,5.35709E+11,535709427985
92,0,1,5.35709E+11,535709427662
92,0,1,5.35709E+11,535709427830
92,0,1,5.35709E+11,535709427727
93,0,1,5.98338E+11,598337679074
93,0,1,5.98338E+11,598337678858
93,0,1,5.98338E+11,598337678773
93,0,1,5.98338E+11,598337678839
94,0,1,6.59182E+11,659181816432
94,0,1,6.59182E+11,659181816208
94,0,1,6.59182E+11,659181816162
94,0,1,6.59182E+11,659181816104
95,0,1,7.22422E+11,722421632981
95,0,1,7.22422E+11,722421632725
95,0,1,7.22422E+11,722421632647
95,0,1,7.22422E+11,722421632672
96,0,1,7.8506E+11,785059644746
96,0,1,7.8506E+11,785059645009
96,0,1,7.8506E+11,785059644662
97,0,1,8.47692E+11,847691753724
97,0,1,8.47692E+11,847691753417
97,0,1,8.47692E+11,847691753470
97,0,1,8.47692E+11,847691753487
98,0,1,9.08499E+11,908498983056
98,0,1,9.08499E+11,908498982808
98,0,1,9.08499E+11,908498982729
99,0,1,9.68703E+11,968703126600
99,0,1,9.68703E+11,968703126505
99,0,1,9.68703E+11,968703126517
100,0,1,1.0289E+12,1028899471334
100,0,1,1.0289E+12,1028899471125
100,0,1,1.0289E+12,1028899471035
100,0,1,1.0289E+12,1028899470974
101,0,1,1.09033E+12,1090330486962
101,0,1,1.09033E+12,1090330486759
101,0,1,1.09033E+12,1090330503613
101,0,1,1.09033E+12,1090330501758
102,0,1,51667728188,51667728188
102,0,1,51667728320,51667728320
102,0,1,51667728278,51667728278
103,0,1,1.13719E+11,113718768519
103,0,1,1.13719E+11,113718768294
103,0,1,1.13719E+11,113718768211
103,0,1,1.13719E+11,113718768232
104,0,1,1.75773E+11,175773437560
104,0,1,1.75773E+11,175773437320
104,0,1,1.75773E+11,175773437238
105,0,1,2.36615E+11,236615065541
105,0,1,2.36615E+11,236615065272
105,0,1,2.36615E+11,236615065314
105,0,1,2.36615E+11,236615065185
106,0,1,2.58316E+11,258315739075
106,0,1,2.58316E+11,258315738750
106,0,1,2.58316E+11,258315738825
106,0,1,2.58316E+11,258315738840
107,0,1,2.89692E+11,289691946390
107,0,1,2.89692E+11,289691946458
107,0,1,2.89692E+11,289691946378
108,0,1,3.21071E+11,321070935960
108,0,1,3.21071E+11,321070935681
108,0,1,3.21071E+11,321070935700
108,0,1,3.21071E+11,321070935623
109,0,1,3.51846E+11,351845872623
109,0,1,3.51846E+11,351845872275
109,0,1,3.51846E+11,351845872410
110,0,1,3.82905E+11,382905166775
110,0,1,3.82905E+11,382905166419
110,0,1,3.82905E+11,382905166382
110,0,1,3.82905E+11,382905166425
111,0,1,4.1395E+11,413949792959
111,0,1,4.1395E+11,413949793178
111,0,1,4.1395E+11,413949792681
111,0,1,4.1395E+11,413949792668
112,0,1,4.45305E+11,445304816249
112,0,1,4.45305E+11,445304816502
112,0,1,4.45305E+11,445304815951
112,0,1,4.45305E+11,445304815970
113,0,1,4.64572E+11,464572257491
113,0,1,4.64572E+11,464572257991
113,0,1,4.64572E+11,464572257458
113,0,1,4.64572E+11,464572257631
114,0,1,4.90349E+11,490348896743
114,0,1,4.90349E+11,490348896120
114,0,1,4.90349E+11,490348896488
114,0,1,4.90349E+11,490348896137
115,0,1,5.1097E+11,510970176854
115,0,1,5.1097E+11,510970176363
115,0,1,5.1097E+11,510970176694
115,0,1,5.1097E+11,510970176365
116,0,1,5.42014E+11,542014040136
116,0,1,5.42014E+11,542014039920
116,0,1,5.42014E+11,542014039703
116,0,1,5.42014E+11,542014039648
117,0,1,5.7284E+11,572839869089
117,0,1,5.7284E+11,572839868635
117,0,1,5.7284E+11,572839868959
117,0,1,5.7284E+11,572839868595
118,0,1,6.03885E+11,603884889133
118,0,1,6.03885E+11,603884888836
118,0,1,6.03885E+11,603884888894
119,0,1,6.29552E+11,629552034840
119,0,1,6.29552E+11,629552034292
119,0,1,6.29552E+11,629552034367
119,0,1,6.29552E+11,629552034485
120,0,1,6.39864E+11,639864140443
120,0,1,6.39864E+11,639864139933
120,0,1,6.39864E+11,639864140024
120,0,1,6.39864E+11,639864140300
121,0,1,6.55335E+11,655335283168
121,0,1,6.55335E+11,655335283215
122,0,1,6.70804E+11,670803621158
121,0,1,6.55335E+11,655335283610
122,0,1,6.70804E+11,670803621011
123,0,1,6.8627E+11,686270321311
122,0,1,6.70804E+11,670803620641
122,0,1,6.70804E+11,670803620730
123,0,1,6.8627E+11,686270321113
123,0,1,6.8627E+11,686270320801
123,0,1,6.8627E+11,686270320873
124,0,1,6.96583E+11,696583460186
124,0,1,6.96583E+11,696583459677
125,0,1,7.06897E+11,706897354045
124,0,1,6.96583E+11,696583459997
124,0,1,6.96583E+11,696583459777
125,0,1,7.06897E+11,706897353832
125,0,1,7.06897E+11,706897353601
125,0,1,7.06897E+11,706897353509
126,0,1,7.37836E+11,737835841448
126,0,1,7.37836E+11,737835841142
126,0,1,7.37836E+11,737835840891
126,0,1,7.37836E+11,737835840960
127,0,1,7.58459E+11,758459023636
127,0,1,7.58459E+11,758459023425
127,0,1,7.58459E+11,758459023219
127,0,1,7.58459E+11,758459023230
128,0,1,7.88925E+11,788924564630
129,0,1,7.94546E+11,794545631985
128,0,1,7.88925E+11,788924564278
128,0,1,7.88925E+11,788924564399
129,0,1,7.94546E+11,794545631650
129,0,1,7.94546E+11,794545631759
128,0,1,7.88925E+11,788924564246
129,0,1,7.94546E+11,794545631588
130,0,1,8.25914E+11,825914463002
130,0,1,8.25914E+11,825914462790
130,0,1,8.25914E+11,825914462706
131,0,1,8.57604E+11,857603940959
131,0,1,8.57604E+11,857603940782
131,0,1,8.57604E+11,857603940638
131,0,1,8.57604E+11,857603940681
132,0,1,8.88062E+11,888061828064
132,0,1,8.88062E+11,888061827910
132,0,1,8.88062E+11,888061827968
133,0,1,9.19755E+11,919754907398
133,0,1,9.19755E+11,919754907080
133,0,1,9.19755E+11,919754907206
134,0,1,9.33751E+11,933751264563
134,0,1,9.33751E+11,933751264229
134,0,1,9.33751E+11,933751264320
133,0,1,9.19755E+11,919754907008
134,0,1,9.33751E+11,933751264134
135,0,1,9.49219E+11,949218815452
135,0,1,9.49219E+11,949218815095
135,0,1,9.49219E+11,949218815231
135,0,1,9.49219E+11,949218815104
136,0,1,9.80264E+11,980264082948
136,0,1,9.80264E+11,980264082714
136,0,1,9.80264E+11,980264082611
136,0,1,9.80264E+11,980264082602
137,0,1,1.01102E+12,1011016471335
137,0,1,1.01102E+12,1011016471102
137,0,1,1.01102E+12,1011016470997
137,0,1,1.01102E+12,1011016470949
138,0,1,1.04177E+12,1041769916463
139,0,1,1.04719E+12,1047187358375
138,0,1,1.04177E+12,1041769916096
139,0,1,1.04719E+12,1047187358009
138,0,1,1.04177E+12,1041769916130
139,0,1,1.04719E+12,1047187358038
138,0,1,1.04177E+12,1041769916252
139,0,1,1.04719E+12,1047187358171
140,0,1,1.07763E+12,1077625431055
140,0,1,1.07763E+12,1077625430729
140,0,1,1.07763E+12,1077625430854
140,0,1,1.07763E+12,1077625430706
141,0,1,10078976713,10078976713
141,0,1,10078970932,10078970932
141,0,1,10078976430,10078976430
141,0,1,10078952500,10078952500
142,0,1,25025024398,25025024398
142,0,1,25025024172,25025024172
142,0,1,25025024111,25025024111
143,0,1,52906107147,52906107147
144,0,1,66271108250,66271108250
143,0,1,52906107059,52906107059
144,0,1,66271107949,66271107949
143,0,1,52906107263,52906107263
144,0,1,66271107918,66271107918
144,0,1,66271108052,66271108052
145,0,1,97940691153,97940691153
145,0,1,97940690947,97940690947
145,0,1,97940690840,97940690840
146,0,1,1.2901E+11,129010437326
146,0,1,1.2901E+11,129010437017
146,0,1,1.2901E+11,129010437111
147,0,1,1.48768E+11,148767765367
147,0,1,1.48768E+11,148767765071
148,0,1,1.59079E+11,159078874409
147,0,1,1.48768E+11,148767765161
147,0,1,1.48768E+11,148767765016
148,0,1,1.59079E+11,159078874226
148,0,1,1.59079E+11,159078874072
148,0,1,1.59079E+11,159078874104
149,0,1,1.84857E+11,184856968308
149,0,1,1.84857E+11,184856968202
149,0,1,1.84857E+11,184856968272
150,0,1,2.162E+11,216199712560
150,0,1,2.162E+11,216199712370
150,0,1,2.162E+11,216199712343
150,0,1,2.162E+11,216199712256
151,0,1,2.47246E+11,247245571582
151,0,1,2.47246E+11,247245571300
151,0,1,2.47246E+11,247245571373
152,0,1,2.72508E+11,272507837179
152,0,1,2.72508E+11,272507836881
151,0,1,2.47246E+11,247245571262
152,0,1,2.72508E+11,272507836981
152,0,1,2.72508E+11,272507837015
153,0,0,2.87975E+11,287975495446
153,0,0,2.87975E+11,287975495158
154,0,0,3.03443E+11,303443434090
154,0,0,3.03443E+11,303443433748
153,0,0,2.87975E+11,287975495247
154,0,0,3.03443E+11,303443433876
154,0,0,3.03443E+11,303443433777
155,0,0,3.29221E+11,329220689486
155,0,0,3.29221E+11,329220689175
155,0,0,3.29221E+11,329220689266
155,0,0,3.29221E+11,329220689304
156,0,0,3.44688E+11,344688085956
156,0,0,3.44688E+11,344688085649
156,0,0,3.44688E+11,344688085679
157,0,0,3.7257E+11,372570239639
157,0,0,3.7257E+11,372570239429
157,0,0,3.7257E+11,372570239349
156,0,0,3.44688E+11,344688085584
157,0,0,3.7257E+11,372570239334
158,0,0,4.04521E+11,404520772909
158,0,0,4.04521E+11,404520772586
158,0,0,4.04521E+11,404520772614
158,0,0,4.04521E+11,404520772681
159,0,0,4.34444E+11,434443673332
159,0,0,4.34444E+11,434443673026
159,0,0,4.34444E+11,434443673169
160,0,0,4.5812E+11,458120241917
160,0,0,4.5812E+11,458120241908
159,0,0,4.34444E+11,434443673063
160,0,0,4.5812E+11,458120241966
161,0,0,4.86006E+11,486005856085
161,0,0,4.86006E+11,486005855814
161,0,0,4.86006E+11,486005855833
162,0,0,5.1676E+11,516760178551
162,0,0,5.1676E+11,516760178279
161,0,0,4.86006E+11,486005855801
162,0,0,5.1676E+11,516760178238
162,0,0,5.1676E+11,516760178331
163,0,0,5.35464E+11,535464226848
163,0,0,5.35464E+11,535464226891
163,0,0,5.35464E+11,535464226896
